_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT
18211,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200204,15434,14213,0.1,8.59,14889
18212,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200205,15484,14234,0.32,8.78,14994
18213,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200206,15481,14314,-0.02,8.15,15091
18214,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200207,15507,14381,0.17,7.83,15185
18215,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200208,15650,14408,0.92,8.62,15288
18216,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200209,15753,14464,0.66,8.91,15396
18217,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200210,15806,15060,0.34,4.95,15458
18218,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200211,15832,15075,0.16,5.02,15521
18219,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2002,200212,15906,15196,0.47,4.67,15580
18220,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200101,14397,15163,0.1,-5.05,14571
18221,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200102,14364,15028,-0.23,-4.42,14516
18222,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200103,14202,14890,-1.13,-4.62,14458
18223,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200104,14213,14765,0.08,-3.74,14412
18224,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200105,14234,14718,0.15,-3.29,14372
18225,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200106,14314,14650,0.56,-2.29,14344
18226,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200107,14381,14506,0.47,-0.86,14334
18227,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200108,14408,14407,0.19,0.01,14334
18228,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200109,14464,14365,0.39,0.69,14342
18229,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200110,15060,14370,4.12,4.8,14399
18230,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200111,15075,14373,0.1,4.88,14458
18231,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2001,200112,15196,14382,0.8,5.66,14526
18232,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200001,15163,,-0.72,,15163
18233,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200002,15028,,-0.89,,15096
18234,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200003,14890,,-0.92,,15027
18235,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200004,14765,,-0.84,,14962
18236,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200005,14718,,-0.32,,14913
18237,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200006,14650,,-0.46,,14869
18238,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200007,14506,,-0.98,,14817
18239,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200008,14407,15641,-0.68,-7.89,14766
18240,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200009,14365,15507,-0.29,-7.36,14721
18241,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200010,14370,15429,0.03,-6.86,14686
18242,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200011,14373,15338,0.02,-6.29,14658
18243,Nicht-EU-Staatsangehörigkeiten,bosnisch-herzegowinisch,2000,200012,14382,15273,0.06,-5.83,14635
18244,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202501,17441,16545,0.14,5.42,17078
18245,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202502,17472,16639,0.18,5.01,17148
18246,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202503,17477,16697,0.03,4.67,17213
18247,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202504,17549,16868,0.41,4.04,17269
18248,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202505,17580,16957,0.18,3.67,17321
18249,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202506,17583,17034,0.02,3.22,17367
18250,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202507,17614,17059,0.18,3.25,17413
18251,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202508,17657,17004,0.24,3.84,17468
18252,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202509,,17165,,,
18253,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202510,,17280,,,
18254,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202511,,17377,,,
18255,Nicht-EU-Staatsangehörigkeiten,indisch,2025,202512,,17417,,,
18256,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202401,16545,15379,0.84,7.58,15966
18257,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202402,16639,15541,0.57,7.07,16057
18258,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202403,16697,15667,0.35,6.57,16143
18259,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202404,16868,15793,1.02,6.81,16232
18260,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202405,16957,15558,0.53,8.99,16349
18261,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202406,17034,15692,0.45,8.55,16461
18262,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202407,17059,15816,0.15,7.86,16564
18263,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202408,17004,15927,-0.32,6.76,16654
18264,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202409,17165,16050,0.95,6.95,16747
18265,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202410,17280,16228,0.67,6.48,16835
18266,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202411,17377,16362,0.56,6.2,16919
18267,Nicht-EU-Staatsangehörigkeiten,indisch,2024,202412,17417,16407,0.23,6.16,17004
18268,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202301,15379,13005,1.57,18.25,14250
18269,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202302,15541,13204,1.05,17.7,14444
18270,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202303,15667,13385,0.81,17.05,14635
18271,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202304,15793,13662,0.8,15.6,14812
18272,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202305,15558,13870,-1.49,12.17,14953
18273,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202306,15692,14086,0.86,11.4,15087
18274,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202307,15816,14272,0.79,10.82,15215
18275,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202308,15927,14112,0.7,12.86,15367
18276,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202309,16050,14279,0.77,12.4,15514
18277,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202310,16228,14660,1.11,10.7,15645
18278,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202311,16362,14945,0.83,9.48,15763
18279,Nicht-EU-Staatsangehörigkeiten,indisch,2023,202312,16407,15141,0.28,8.36,15868
18280,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202201,13005,11305,1.1,15.04,12041
18281,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202202,13204,11374,1.53,16.09,12193
18282,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202203,13385,11420,1.37,17.21,12357
18283,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202204,13662,11551,2.07,18.28,12533
18284,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202205,13870,11589,1.52,19.68,12723
18285,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202206,14086,11628,1.56,21.14,12928
18286,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202207,14272,11771,1.32,21.25,13136
18287,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202208,14112,11963,-1.12,17.96,13315
18288,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202209,14279,12190,1.18,17.14,13489
18289,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202210,14660,12444,2.67,17.81,13674
18290,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202211,14945,12689,1.94,17.78,13862
18291,Nicht-EU-Staatsangehörigkeiten,indisch,2022,202212,15141,12864,1.31,17.7,14052
18292,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202101,11305,10977,0.69,2.99,11102
18293,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202102,11374,11059,0.61,2.85,11128
18294,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202103,11420,11095,0.4,2.93,11155
18295,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202104,11551,11109,1.15,3.98,11192
18296,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202105,11589,11074,0.33,4.65,11235
18297,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202106,11628,11051,0.34,5.22,11283
18298,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202107,11771,11053,1.23,6.5,11343
18299,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202108,11963,10993,1.63,8.82,11424
18300,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202109,12190,10993,1.9,10.89,11524
18301,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202110,12444,11074,2.08,12.37,11638
18302,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202111,12689,11191,1.97,13.39,11763
18303,Nicht-EU-Staatsangehörigkeiten,indisch,2021,202112,12864,11228,1.38,14.57,11899
18304,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202001,10977,9251,1.05,18.66,10228
18305,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202002,11059,9384,0.75,17.85,10368
18306,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202003,11095,9560,0.33,16.06,10496
18307,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202004,11109,9791,0.13,13.46,10605
18308,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202005,11074,9851,-0.32,12.41,10707
18309,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202006,11051,10029,-0.21,10.19,10793
18310,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202007,11053,10158,0.02,8.81,10867
18311,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202008,10993,10242,-0.54,7.33,10930
18312,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202009,10993,10378,0,5.93,10981
18313,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202010,11074,10691,0.74,3.58,11013
18314,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202011,11191,10813,1.06,3.5,11044
18315,Nicht-EU-Staatsangehörigkeiten,indisch,2020,202012,11228,10863,0.33,3.36,11075
18316,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201901,9251,7560,1.98,22.37,8394
18317,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201902,9384,7632,1.44,22.96,8553
18318,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201903,9560,7737,1.88,23.56,8719
18319,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201904,9791,7861,2.42,24.55,8894
18320,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201905,9851,,0.61,,8974
18321,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201906,10029,8066,1.81,24.34,9138
18322,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201907,10158,8199,1.29,23.89,9301
18323,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201908,10242,8308,0.83,23.28,9462
18324,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201909,10378,8485,1.33,22.31,9620
18325,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201910,10691,8777,3.02,21.81,9779
18326,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201911,10813,8947,1.14,20.86,9935
18327,Nicht-EU-Staatsangehörigkeiten,indisch,2019,201912,10863,9071,0.46,19.76,10084
18328,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201801,7560,6683,1.61,13.12,7147
18329,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201802,7632,6760,0.95,12.9,7220
18330,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201803,7737,6865,1.38,12.7,7292
18331,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201804,7861,6958,1.6,12.98,7368
18332,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201805,,7068,,,
18333,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201806,8066,7104,,13.54,7482
18334,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201807,8199,7155,1.65,14.59,7577
18335,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201808,8308,7149,1.33,16.21,7683
18336,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201809,8485,7081,2.13,19.83,7810
18337,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201810,8777,7255,3.44,20.98,7949
18338,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201811,8947,7369,1.94,21.41,8092
18339,Nicht-EU-Staatsangehörigkeiten,indisch,2018,201812,9071,7440,1.39,21.92,8240
18340,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201701,6683,5924,1.49,12.81,6299
18341,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201702,6760,5966,1.15,13.31,6365
18342,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201703,6865,5983,1.55,14.74,6439
18343,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201704,6958,6081,1.35,14.42,6512
18344,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201705,7068,6181,1.58,14.35,6586
18345,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201706,7104,6188,0.51,14.8,6662
18346,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201707,7155,6230,0.72,14.85,6739
18347,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201708,7149,6289,-0.08,13.67,6811
18348,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201709,7081,6349,-0.95,11.53,6872
18349,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201710,7255,6479,2.46,11.98,6936
18350,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201711,7369,6573,1.57,12.11,7003
18351,Nicht-EU-Staatsangehörigkeiten,indisch,2017,201712,7440,6585,0.96,12.98,7074
18352,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201601,5924,5116,1.23,15.79,5582
18353,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201602,5966,5181,0.71,15.15,5647
18354,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201603,5983,5223,0.28,14.55,5710
18355,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201604,6081,5356,1.64,13.54,5771
18356,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201605,6181,5448,1.64,13.45,5832
18357,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201606,6188,5493,0.11,12.65,5890
18358,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201607,6230,5543,0.68,12.39,5947
18359,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201608,6289,5584,0.95,12.63,6006
18360,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201609,6349,5706,0.95,11.27,6059
18361,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201610,6479,5831,2.05,11.11,6113
18362,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201611,6573,5839,1.45,12.57,6175
18363,Nicht-EU-Staatsangehörigkeiten,indisch,2016,201612,6585,5852,0.18,12.53,6236
18364,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201501,5116,4342,0.99,17.83,4757
18365,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201502,5181,4377,1.27,18.37,4824
18366,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201503,5223,4411,0.81,18.41,4892
18367,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201504,5356,4521,2.55,18.47,4961
18368,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201505,5448,4582,1.72,18.9,5033
18369,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201506,5493,4621,0.83,18.87,5106
18370,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201507,5543,4703,0.91,17.86,5176
18371,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201508,5584,4761,0.74,17.29,5245
18372,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201509,5706,4883,2.18,16.85,5313
18373,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201510,5831,4990,2.19,16.85,5383
18374,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201511,5839,5052,0.14,15.58,5449
18375,Nicht-EU-Staatsangehörigkeiten,indisch,2015,201512,5852,5066,0.22,15.52,5514
18376,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201401,4342,3714,0.58,16.91,4081
18377,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201402,4377,3733,0.81,17.25,4134
18378,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201403,4411,3747,0.78,17.72,4190
18379,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201404,4521,3856,2.49,17.25,4245
18380,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201405,4582,3944,1.35,16.18,4298
18381,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201406,4621,4007,0.85,15.32,4349
18382,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201407,4703,4071,1.77,15.52,4402
18383,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201408,4761,4109,1.23,15.87,4456
18384,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201409,4883,4186,2.56,16.65,4514
18385,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201410,4990,4299,2.19,16.07,4572
18386,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201411,5052,4356,1.24,15.98,4630
18387,Nicht-EU-Staatsangehörigkeiten,indisch,2014,201412,5066,4317,0.28,17.35,4692
18388,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201301,3714,3230,-0.13,14.98,3545
18389,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201302,3733,3291,0.51,13.43,3581
18390,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201303,3747,3338,0.38,12.25,3616
18391,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201304,3856,3415,2.91,12.91,3652
18392,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201305,3944,3477,2.28,13.43,3691
18393,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201306,4007,3508,1.6,14.22,3733
18394,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201307,4071,3514,1.6,15.85,3779
18395,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201308,4109,3542,0.93,16.01,3826
18396,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201309,4186,3604,1.87,16.15,3875
18397,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201310,4299,3701,2.7,16.16,3925
18398,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201311,4356,3712,1.33,17.35,3978
18399,Nicht-EU-Staatsangehörigkeiten,indisch,2013,201312,4317,3719,-0.9,16.08,4028
18400,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201201,3230,2839,1.03,13.77,3073
18401,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201202,3291,2882,1.89,14.19,3107
18402,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201203,3338,2938,1.43,13.61,3141
18403,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201204,3415,2998,2.31,13.91,3176
18404,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201205,3477,3026,1.82,14.9,3213
18405,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201206,3508,3043,0.89,15.28,3252
18406,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201207,3514,3082,0.17,14.02,3288
18407,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201208,3542,3095,0.8,14.44,3325
18408,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201209,3604,3125,1.75,15.33,3365
18409,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201210,3701,3126,2.69,18.39,3413
18410,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201211,3712,3138,0.3,18.29,3461
18411,Nicht-EU-Staatsangehörigkeiten,indisch,2012,201212,3719,3197,0.19,16.33,3504
18412,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201101,2839,2447,2.34,16.02,2598
18413,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201102,2882,2451,1.51,17.58,2634
18414,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201103,2938,2451,1.94,19.87,2675
18415,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201104,2998,2453,2.04,22.22,2720
18416,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201105,3026,2504,0.93,20.85,2764
18417,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201106,3043,2483,0.56,22.55,2810
18418,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201107,3082,2533,1.28,21.67,2856
18419,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201108,3095,2585,0.42,19.73,2899
18420,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201109,3125,2640,0.97,18.37,2939
18421,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201110,3126,2713,0.03,15.22,2973
18422,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201111,3138,2752,0.38,14.03,3006
18423,Nicht-EU-Staatsangehörigkeiten,indisch,2011,201112,3197,2774,1.88,15.25,3041
18424,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201001,2447,2546,-0.61,-3.89,2401
18425,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201002,2451,2470,0.16,-0.77,2399
18426,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201003,2451,2325,0,5.42,2410
18427,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201004,2453,2298,0.08,6.74,2423
18428,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201005,2504,2320,2.08,7.93,2438
18429,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201006,2483,2368,-0.84,4.86,2448
18430,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201007,2533,2397,2.01,5.67,2459
18431,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201008,2585,2389,2.05,8.2,2475
18432,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201009,2640,2434,2.13,8.46,2493
18433,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201010,2713,2466,2.77,10.02,2513
18434,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201011,2752,2435,1.44,13.02,2540
18435,Nicht-EU-Staatsangehörigkeiten,indisch,2010,201012,2774,2462,0.8,12.67,2566
18436,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200901,2546,2423,0.83,5.08,2468
18437,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200902,2470,2409,-2.99,2.53,2473
18438,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200903,2325,2413,-5.87,-3.65,2466
18439,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200904,2298,2437,-1.16,-5.7,2454
18440,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200905,2320,2471,0.96,-6.11,2442
18441,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200906,2368,2406,2.07,-1.58,2439
18442,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200907,2397,2441,1.22,-1.8,2435
18443,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200908,2389,2437,-0.33,-1.97,2431
18444,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200909,2434,2479,1.88,-1.82,2427
18445,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200910,2466,2519,1.31,-2.1,2423
18446,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200911,2435,2534,-1.26,-3.91,2414
18447,Nicht-EU-Staatsangehörigkeiten,indisch,2009,200912,2462,2525,1.11,-2.5,2409
18448,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200801,2423,2234,0.5,8.46,2361
18449,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200802,2409,2267,-0.58,6.26,2373
18450,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200803,2413,2255,0.17,7.01,2386
18451,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200804,2437,2292,0.99,6.33,2398
18452,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200805,2471,2321,1.4,6.46,2410
18453,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200806,2406,2354,-2.63,2.21,2415
18454,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200807,2441,2370,1.45,3,2421
18455,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200808,2437,2387,-0.16,2.09,2425
18456,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200809,2479,2415,1.72,2.65,2430
18457,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200810,2519,2413,1.61,4.39,2439
18458,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200811,2534,2420,0.6,4.71,2448
18459,Nicht-EU-Staatsangehörigkeiten,indisch,2008,200812,2525,2411,-0.36,4.73,2458
18460,Nicht-EU-Staatsangehörigkeiten,indisch,2007,200701,2234,2115,-1.41,5.63,2245
18461,Nicht-EU-Staatsangehörigkeiten,indisch,2007,200702,2267,2124,1.48,6.73,2257
18462,Nicht-EU-Staatsangehörigkeiten,indisch,2007,200703,2255,2186,-0.53,3.16,2263
18463,Nicht-EU-Staatsangehörigkeiten,indisch,2007,200704,2292,2213,1.64,3.57,2269
18464,Nicht-EU-Staatsangehörigkeiten,indisch,2007,200705,2321,2225,1.27,4.31,2277
18465,Nicht-EU-Staatsangehörigkeiten,indisch,2007,200706,2354,2260,1.42,4.16,2285
