_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
1616,Altersgruppen,Säuglinge (0 Jahre),2021,202108,16256,15765,1.37,3.11,16049,2021-08-01,8,2021
1617,Altersgruppen,Säuglinge (0 Jahre),2021,202109,16333,16047,0.47,1.78,16073,2021-09-01,9,2021
1618,Altersgruppen,Säuglinge (0 Jahre),2021,202110,16482,15988,0.91,3.09,16114,2021-10-01,10,2021
1619,Altersgruppen,Säuglinge (0 Jahre),2021,202111,16497,15959,0.09,3.37,16159,2021-11-01,11,2021
1620,Altersgruppen,Säuglinge (0 Jahre),2021,202112,16771,15963,1.66,5.06,16227,2021-12-01,12,2021
1621,Altersgruppen,Säuglinge (0 Jahre),2020,202001,16408,16412,1.88,-0.02,16294,2020-01-01,1,2020
1622,Altersgruppen,Säuglinge (0 Jahre),2020,202002,16341,16446,-0.41,-0.64,16285,2020-02-01,2,2020
1623,Altersgruppen,Säuglinge (0 Jahre),2020,202003,16389,16381,0.29,0.05,16286,2020-03-01,3,2020
1624,Altersgruppen,Säuglinge (0 Jahre),2020,202004,16244,16726,-0.88,-2.88,16246,2020-04-01,4,2020
1625,Altersgruppen,Säuglinge (0 Jahre),2020,202005,16061,16230,-1.13,-1.04,16232,2020-05-01,5,2020
1626,Altersgruppen,Säuglinge (0 Jahre),2020,202006,16028,15976,-0.21,0.33,16236,2020-06-01,6,2020
1627,Altersgruppen,Säuglinge (0 Jahre),2020,202007,15825,16297,-1.27,-2.9,16197,2020-07-01,7,2020
1628,Altersgruppen,Säuglinge (0 Jahre),2020,202008,15765,16273,-0.38,-3.12,16154,2020-08-01,8,2020
1629,Altersgruppen,Säuglinge (0 Jahre),2020,202009,16047,16147,1.79,-0.62,16146,2020-09-01,9,2020
1630,Altersgruppen,Säuglinge (0 Jahre),2020,202010,15988,16053,-0.37,-0.4,16141,2020-10-01,10,2020
1631,Altersgruppen,Säuglinge (0 Jahre),2020,202011,15959,16486,-0.18,-3.2,16097,2020-11-01,11,2020
1632,Altersgruppen,Säuglinge (0 Jahre),2020,202012,15963,16105,0.03,-0.88,16085,2020-12-01,12,2020
1633,Altersgruppen,Säuglinge (0 Jahre),2019,201901,16412,16453,1.3,-0.25,16379,2019-01-01,1,2019
1634,Altersgruppen,Säuglinge (0 Jahre),2019,201902,16446,16545,0.21,-0.6,16370,2019-02-01,2,2019
1635,Altersgruppen,Säuglinge (0 Jahre),2019,201903,16381,16388,-0.4,-0.04,16370,2019-03-01,3,2019
1636,Altersgruppen,Säuglinge (0 Jahre),2019,201904,16726,16482,2.11,1.48,16392,2019-04-01,4,2019
1637,Altersgruppen,Säuglinge (0 Jahre),2019,201905,16230,NA,-2.97,NA,16378,2019-05-01,5,2019
1638,Altersgruppen,Säuglinge (0 Jahre),2019,201906,15976,16384,-1.57,-2.49,16344,2019-06-01,6,2019
1639,Altersgruppen,Säuglinge (0 Jahre),2019,201907,16297,16454,2.01,-0.95,16331,2019-07-01,7,2019
1640,Altersgruppen,Säuglinge (0 Jahre),2019,201908,16273,16218,-0.15,0.34,16336,2019-08-01,8,2019
1641,Altersgruppen,Säuglinge (0 Jahre),2019,201909,16147,16116,-0.77,0.19,16338,2019-09-01,9,2019
1642,Altersgruppen,Säuglinge (0 Jahre),2019,201910,16053,16421,-0.58,-2.24,16308,2019-10-01,10,2019
1643,Altersgruppen,Säuglinge (0 Jahre),2019,201911,16486,16550,2.7,-0.39,16302,2019-11-01,11,2019
1644,Altersgruppen,Säuglinge (0 Jahre),2019,201912,16105,16202,-2.31,-0.6,16294,2019-12-01,12,2019
1645,Altersgruppen,Säuglinge (0 Jahre),2018,201801,16453,16471,0.54,-0.11,16293,2018-01-01,1,2018
1646,Altersgruppen,Säuglinge (0 Jahre),2018,201802,16545,16601,0.56,-0.34,16289,2018-02-01,2,2018
1647,Altersgruppen,Säuglinge (0 Jahre),2018,201803,16388,16506,-0.95,-0.71,16279,2018-03-01,3,2018
1648,Altersgruppen,Säuglinge (0 Jahre),2018,201804,16482,16241,0.57,1.48,16299,2018-04-01,4,2018
1649,Altersgruppen,Säuglinge (0 Jahre),2018,201805,NA,16340,NA,NA,NA,2018-05-01,5,2018
1650,Altersgruppen,Säuglinge (0 Jahre),2018,201806,16384,16412,NA,-0.17,16292,2018-06-01,6,2018
1651,Altersgruppen,Säuglinge (0 Jahre),2018,201807,16454,15912,0.43,3.41,16342,2018-07-01,7,2018
1652,Altersgruppen,Säuglinge (0 Jahre),2018,201808,16218,16099,-1.43,0.74,16353,2018-08-01,8,2018
1653,Altersgruppen,Säuglinge (0 Jahre),2018,201809,16116,16251,-0.63,-0.83,16340,2018-09-01,9,2018
1654,Altersgruppen,Säuglinge (0 Jahre),2018,201810,16421,15880,1.89,3.41,16389,2018-10-01,10,2018
1655,Altersgruppen,Säuglinge (0 Jahre),2018,201811,16550,16459,0.79,0.55,16398,2018-11-01,11,2018
1656,Altersgruppen,Säuglinge (0 Jahre),2018,201812,16202,16364,-2.1,-0.99,16383,2018-12-01,12,2018
1657,Altersgruppen,Säuglinge (0 Jahre),2017,201701,16471,15782,-0.42,4.37,16189,2017-01-01,1,2017
1658,Altersgruppen,Säuglinge (0 Jahre),2017,201702,16601,15857,0.79,4.69,16251,2017-02-01,2,2017
1659,Altersgruppen,Säuglinge (0 Jahre),2017,201703,16506,15761,-0.57,4.73,16313,2017-03-01,3,2017
1660,Altersgruppen,Säuglinge (0 Jahre),2017,201704,16241,15808,-1.61,2.74,16349,2017-04-01,4,2017
1661,Altersgruppen,Säuglinge (0 Jahre),2017,201705,16340,15816,0.61,3.31,16393,2017-05-01,5,2017
1662,Altersgruppen,Säuglinge (0 Jahre),2017,201706,16412,15982,0.44,2.69,16429,2017-06-01,6,2017
1663,Altersgruppen,Säuglinge (0 Jahre),2017,201707,15912,15992,-3.05,-0.5,16422,2017-07-01,7,2017
1664,Altersgruppen,Säuglinge (0 Jahre),2017,201708,16099,16201,1.18,-0.63,16414,2017-08-01,8,2017
1665,Altersgruppen,Säuglinge (0 Jahre),2017,201709,16251,16275,0.94,-0.15,16412,2017-09-01,9,2017
1666,Altersgruppen,Säuglinge (0 Jahre),2017,201710,15880,16514,-2.28,-3.84,16359,2017-10-01,10,2017
1667,Altersgruppen,Säuglinge (0 Jahre),2017,201711,16459,17050,3.65,-3.47,16309,2017-11-01,11,2017
1668,Altersgruppen,Säuglinge (0 Jahre),2017,201712,16364,16541,-0.58,-1.07,16295,2017-12-01,12,2017
1669,Altersgruppen,Säuglinge (0 Jahre),2016,201601,15782,15130,1.51,4.31,15325,2016-01-01,1,2016
1670,Altersgruppen,Säuglinge (0 Jahre),2016,201602,15857,14891,0.48,6.49,15406,2016-02-01,2,2016
1671,Altersgruppen,Säuglinge (0 Jahre),2016,201603,15761,14858,-0.61,6.08,15481,2016-03-01,3,2016
1672,Altersgruppen,Säuglinge (0 Jahre),2016,201604,15808,15296,0.3,3.35,15523,2016-04-01,4,2016
1673,Altersgruppen,Säuglinge (0 Jahre),2016,201605,15816,15056,0.05,5.05,15587,2016-05-01,5,2016
1674,Altersgruppen,Säuglinge (0 Jahre),2016,201606,15982,15240,1.05,4.87,15649,2016-06-01,6,2016
1675,Altersgruppen,Säuglinge (0 Jahre),2016,201607,15992,15155,0.06,5.52,15718,2016-07-01,7,2016
1676,Altersgruppen,Säuglinge (0 Jahre),2016,201608,16201,15150,1.31,6.94,15806,2016-08-01,8,2016
1677,Altersgruppen,Säuglinge (0 Jahre),2016,201609,16275,15651,0.46,3.99,15858,2016-09-01,9,2016
1678,Altersgruppen,Säuglinge (0 Jahre),2016,201610,16514,15674,1.47,5.36,15928,2016-10-01,10,2016
1679,Altersgruppen,Säuglinge (0 Jahre),2016,201611,17050,15600,3.25,9.29,16049,2016-11-01,11,2016
1680,Altersgruppen,Säuglinge (0 Jahre),2016,201612,16541,15547,-2.99,6.39,16132,2016-12-01,12,2016
1681,Altersgruppen,Säuglinge (0 Jahre),2015,201501,15130,14772,1.75,2.42,14907,2015-01-01,1,2015
1682,Altersgruppen,Säuglinge (0 Jahre),2015,201502,14891,14788,-1.58,0.7,14916,2015-02-01,2,2015
1683,Altersgruppen,Säuglinge (0 Jahre),2015,201503,14858,14660,-0.22,1.35,14932,2015-03-01,3,2015
1684,Altersgruppen,Säuglinge (0 Jahre),2015,201504,15296,14862,2.95,2.92,14968,2015-04-01,4,2015
1685,Altersgruppen,Säuglinge (0 Jahre),2015,201505,15056,14804,-1.57,1.7,14989,2015-05-01,5,2015
1686,Altersgruppen,Säuglinge (0 Jahre),2015,201506,15240,14889,1.22,2.36,15019,2015-06-01,6,2015
1687,Altersgruppen,Säuglinge (0 Jahre),2015,201507,15155,14913,-0.56,1.62,15039,2015-07-01,7,2015
1688,Altersgruppen,Säuglinge (0 Jahre),2015,201508,15150,14794,-0.03,2.41,15068,2015-08-01,8,2015
1689,Altersgruppen,Säuglinge (0 Jahre),2015,201509,15651,15038,3.31,4.08,15120,2015-09-01,9,2015
1690,Altersgruppen,Säuglinge (0 Jahre),2015,201510,15674,15110,0.15,3.73,15167,2015-10-01,10,2015
1691,Altersgruppen,Säuglinge (0 Jahre),2015,201511,15600,15027,-0.47,3.81,15214,2015-11-01,11,2015
1692,Altersgruppen,Säuglinge (0 Jahre),2015,201512,15547,14870,-0.34,4.55,15271,2015-12-01,12,2015
1693,Altersgruppen,Säuglinge (0 Jahre),2014,201401,14772,14442,1.5,2.29,14547,2014-01-01,1,2014
1694,Altersgruppen,Säuglinge (0 Jahre),2014,201402,14788,14425,0.11,2.52,14577,2014-02-01,2,2014
1695,Altersgruppen,Säuglinge (0 Jahre),2014,201403,14660,14419,-0.87,1.67,14597,2014-03-01,3,2014
1696,Altersgruppen,Säuglinge (0 Jahre),2014,201404,14862,14487,1.38,2.59,14629,2014-04-01,4,2014
1697,Altersgruppen,Säuglinge (0 Jahre),2014,201405,14804,14394,-0.39,2.85,14663,2014-05-01,5,2014
1698,Altersgruppen,Säuglinge (0 Jahre),2014,201406,14889,14453,0.57,3.02,14699,2014-06-01,6,2014
1699,Altersgruppen,Säuglinge (0 Jahre),2014,201407,14913,14619,0.16,2.01,14724,2014-07-01,7,2014
1700,Altersgruppen,Säuglinge (0 Jahre),2014,201408,14794,14589,-0.8,1.41,14741,2014-08-01,8,2014
1701,Altersgruppen,Säuglinge (0 Jahre),2014,201409,15038,14509,1.65,3.65,14785,2014-09-01,9,2014
1702,Altersgruppen,Säuglinge (0 Jahre),2014,201410,15110,14617,0.48,3.37,14826,2014-10-01,10,2014
1703,Altersgruppen,Säuglinge (0 Jahre),2014,201411,15027,14727,-0.55,2.04,14851,2014-11-01,11,2014
1704,Altersgruppen,Säuglinge (0 Jahre),2014,201412,14870,14554,-1.04,2.17,14877,2014-12-01,12,2014
1705,Altersgruppen,Säuglinge (0 Jahre),2013,201301,14442,13631,2.92,5.95,14062,2013-01-01,1,2013
1706,Altersgruppen,Säuglinge (0 Jahre),2013,201302,14425,13717,-0.12,5.16,14121,2013-02-01,2,2013
1707,Altersgruppen,Säuglinge (0 Jahre),2013,201303,14419,13888,-0.04,3.82,14165,2013-03-01,3,2013
1708,Altersgruppen,Säuglinge (0 Jahre),2013,201304,14487,13931,0.47,3.99,14212,2013-04-01,4,2013
1709,Altersgruppen,Säuglinge (0 Jahre),2013,201305,14394,13881,-0.64,3.7,14255,2013-05-01,5,2013
1710,Altersgruppen,Säuglinge (0 Jahre),2013,201306,14453,13923,0.41,3.81,14299,2013-06-01,6,2013
1711,Altersgruppen,Säuglinge (0 Jahre),2013,201307,14619,13966,1.15,4.68,14353,2013-07-01,7,2013
1712,Altersgruppen,Säuglinge (0 Jahre),2013,201308,14589,14136,-0.21,3.2,14391,2013-08-01,8,2013
1713,Altersgruppen,Säuglinge (0 Jahre),2013,201309,14509,14062,-0.55,3.18,14428,2013-09-01,9,2013
1714,Altersgruppen,Säuglinge (0 Jahre),2013,201310,14617,14336,0.74,1.96,14452,2013-10-01,10,2013
1715,Altersgruppen,Säuglinge (0 Jahre),2013,201311,14727,14432,0.75,2.04,14476,2013-11-01,11,2013
1716,Altersgruppen,Säuglinge (0 Jahre),2013,201312,14554,14032,-1.17,3.72,14520,2013-12-01,12,2013
1717,Altersgruppen,Säuglinge (0 Jahre),2012,201201,13631,13327,-0.17,2.28,13494,2012-01-01,1,2012
1718,Altersgruppen,Säuglinge (0 Jahre),2012,201202,13717,13351,0.63,2.74,13524,2012-02-01,2,2012
1719,Altersgruppen,Säuglinge (0 Jahre),2012,201203,13888,13500,1.25,2.87,13557,2012-03-01,3,2012
1720,Altersgruppen,Säuglinge (0 Jahre),2012,201204,13931,13332,0.31,4.49,13606,2012-04-01,4,2012
1721,Altersgruppen,Säuglinge (0 Jahre),2012,201205,13881,13441,-0.36,3.27,13643,2012-05-01,5,2012
1722,Altersgruppen,Säuglinge (0 Jahre),2012,201206,13923,13276,0.3,4.87,13697,2012-06-01,6,2012
1723,Altersgruppen,Säuglinge (0 Jahre),2012,201207,13966,13457,0.31,3.78,13739,2012-07-01,7,2012
1724,Altersgruppen,Säuglinge (0 Jahre),2012,201208,14136,13536,1.22,4.43,13789,2012-08-01,8,2012
1725,Altersgruppen,Säuglinge (0 Jahre),2012,201209,14062,13555,-0.52,3.74,13832,2012-09-01,9,2012
1726,Altersgruppen,Säuglinge (0 Jahre),2012,201210,14336,13567,1.95,5.67,13896,2012-10-01,10,2012
1727,Altersgruppen,Säuglinge (0 Jahre),2012,201211,14432,13624,0.67,5.93,13963,2012-11-01,11,2012
1728,Altersgruppen,Säuglinge (0 Jahre),2012,201212,14032,13654,-2.77,2.77,13995,2012-12-01,12,2012
1729,Altersgruppen,Säuglinge (0 Jahre),2011,201101,13327,13129,-0.13,1.51,13241,2011-01-01,1,2011
1730,Altersgruppen,Säuglinge (0 Jahre),2011,201102,13351,13246,0.18,0.79,13250,2011-02-01,2,2011
1731,Altersgruppen,Säuglinge (0 Jahre),2011,201103,13500,13317,1.12,1.37,13265,2011-03-01,3,2011
1732,Altersgruppen,Säuglinge (0 Jahre),2011,201104,13332,13232,-1.24,0.76,13274,2011-04-01,4,2011
1733,Altersgruppen,Säuglinge (0 Jahre),2011,201105,13441,13148,0.82,2.23,13298,2011-05-01,5,2011
1734,Altersgruppen,Säuglinge (0 Jahre),2011,201106,13276,13272,-1.23,0.03,13298,2011-06-01,6,2011
1735,Altersgruppen,Säuglinge (0 Jahre),2011,201107,13457,13196,1.36,1.98,13320,2011-07-01,7,2011
1736,Altersgruppen,Säuglinge (0 Jahre),2011,201108,13536,13134,0.59,3.06,13354,2011-08-01,8,2011
1737,Altersgruppen,Säuglinge (0 Jahre),2011,201109,13555,13091,0.14,3.54,13392,2011-09-01,9,2011
1738,Altersgruppen,Säuglinge (0 Jahre),2011,201110,13567,13193,0.09,2.83,13424,2011-10-01,10,2011
1739,Altersgruppen,Säuglinge (0 Jahre),2011,201111,13624,13396,0.42,1.7,13443,2011-11-01,11,2011
1740,Altersgruppen,Säuglinge (0 Jahre),2011,201112,13654,13344,0.22,2.32,13468,2011-12-01,12,2011
1741,Altersgruppen,Säuglinge (0 Jahre),2010,201001,13129,13085,-0.27,0.34,13150,2010-01-01,1,2010
1742,Altersgruppen,Säuglinge (0 Jahre),2010,201002,13246,13091,0.89,1.18,13163,2010-02-01,2,2010
1743,Altersgruppen,Säuglinge (0 Jahre),2010,201003,13317,13145,0.54,1.31,13177,2010-03-01,3,2010
1744,Altersgruppen,Säuglinge (0 Jahre),2010,201004,13232,13046,-0.64,1.43,13193,2010-04-01,4,2010
1745,Altersgruppen,Säuglinge (0 Jahre),2010,201005,13148,13138,-0.63,0.08,13193,2010-05-01,5,2010
1746,Altersgruppen,Säuglinge (0 Jahre),2010,201006,13272,13167,0.94,0.8,13202,2010-06-01,6,2010
1747,Altersgruppen,Säuglinge (0 Jahre),2010,201007,13196,13139,-0.57,0.43,13207,2010-07-01,7,2010
1748,Altersgruppen,Säuglinge (0 Jahre),2010,201008,13134,13063,-0.47,0.54,13213,2010-08-01,8,2010
1749,Altersgruppen,Säuglinge (0 Jahre),2010,201009,13091,13129,-0.33,-0.29,13210,2010-09-01,9,2010
1750,Altersgruppen,Säuglinge (0 Jahre),2010,201010,13193,13281,0.78,-0.66,13202,2010-10-01,10,2010
1751,Altersgruppen,Säuglinge (0 Jahre),2010,201011,13396,13306,1.54,0.68,13210,2010-11-01,11,2010
1752,Altersgruppen,Säuglinge (0 Jahre),2010,201012,13344,13164,-0.39,1.37,13225,2010-12-01,12,2010
1753,Altersgruppen,Säuglinge (0 Jahre),2009,200901,13085,13061,0.14,0.18,13194,2009-01-01,1,2009
1754,Altersgruppen,Säuglinge (0 Jahre),2009,200902,13091,13123,0.05,-0.24,13192,2009-02-01,2,2009
1755,Altersgruppen,Säuglinge (0 Jahre),2009,200903,13145,13040,0.41,0.81,13200,2009-03-01,3,2009
1756,Altersgruppen,Säuglinge (0 Jahre),2009,200904,13046,13310,-0.75,-1.98,13178,2009-04-01,4,2009
1757,Altersgruppen,Säuglinge (0 Jahre),2009,200905,13138,13160,0.71,-0.17,13177,2009-05-01,5,2009
1758,Altersgruppen,Säuglinge (0 Jahre),2009,200906,13167,13252,0.22,-0.64,13169,2009-06-01,6,2009
1759,Altersgruppen,Säuglinge (0 Jahre),2009,200907,13139,13339,-0.21,-1.5,13153,2009-07-01,7,2009
1760,Altersgruppen,Säuglinge (0 Jahre),2009,200908,13063,13195,-0.58,-1,13142,2009-08-01,8,2009
1761,Altersgruppen,Säuglinge (0 Jahre),2009,200909,13129,13133,0.51,-0.03,13141,2009-09-01,9,2009
1762,Altersgruppen,Säuglinge (0 Jahre),2009,200910,13281,13339,1.16,-0.43,13137,2009-10-01,10,2009
1763,Altersgruppen,Säuglinge (0 Jahre),2009,200911,13306,13288,0.19,0.14,13138,2009-11-01,11,2009
1764,Altersgruppen,Säuglinge (0 Jahre),2009,200912,13164,13067,-1.07,0.74,13146,2009-12-01,12,2009
1765,Altersgruppen,Säuglinge (0 Jahre),2008,200801,13061,12451,1.79,4.9,12726,2008-01-01,1,2008
1766,Altersgruppen,Säuglinge (0 Jahre),2008,200802,13123,12416,0.47,5.69,12785,2008-02-01,2,2008
1767,Altersgruppen,Säuglinge (0 Jahre),2008,200803,13040,12571,-0.63,3.73,12824,2008-03-01,3,2008
1768,Altersgruppen,Säuglinge (0 Jahre),2008,200804,13310,12636,2.07,5.33,12880,2008-04-01,4,2008
1769,Altersgruppen,Säuglinge (0 Jahre),2008,200805,13160,12672,-1.13,3.85,12921,2008-05-01,5,2008
1770,Altersgruppen,Säuglinge (0 Jahre),2008,200806,13252,12580,0.7,5.34,12977,2008-06-01,6,2008
1771,Altersgruppen,Säuglinge (0 Jahre),2008,200807,13339,12651,0.66,5.44,13034,2008-07-01,7,2008
1772,Altersgruppen,Säuglinge (0 Jahre),2008,200808,13195,12822,-1.08,2.91,13065,2008-08-01,8,2008
1773,Altersgruppen,Säuglinge (0 Jahre),2008,200809,13133,12691,-0.47,3.48,13102,2008-09-01,9,2008
1774,Altersgruppen,Säuglinge (0 Jahre),2008,200810,13339,12794,1.57,4.26,13147,2008-10-01,10,2008
1775,Altersgruppen,Säuglinge (0 Jahre),2008,200811,13288,12983,-0.38,2.35,13173,2008-11-01,11,2008
1776,Altersgruppen,Säuglinge (0 Jahre),2008,200812,13067,12831,-1.66,1.84,13192,2008-12-01,12,2008
1777,Altersgruppen,Säuglinge (0 Jahre),2007,200701,12451,12275,1.74,1.43,12210,2007-01-01,1,2007
1778,Altersgruppen,Säuglinge (0 Jahre),2007,200702,12416,12156,-0.28,2.14,12232,2007-02-01,2,2007
1779,Altersgruppen,Säuglinge (0 Jahre),2007,200703,12571,12220,1.25,2.87,12261,2007-03-01,3,2007
1780,Altersgruppen,Säuglinge (0 Jahre),2007,200704,12636,12016,0.52,5.16,12313,2007-04-01,4,2007
1781,Altersgruppen,Säuglinge (0 Jahre),2007,200705,12672,11961,0.28,5.94,12372,2007-05-01,5,2007
1782,Altersgruppen,Säuglinge (0 Jahre),2007,200706,12580,12081,-0.73,4.13,12414,2007-06-01,6,2007
1783,Altersgruppen,Säuglinge (0 Jahre),2007,200707,12651,12222,0.56,3.51,12450,2007-07-01,7,2007
1784,Altersgruppen,Säuglinge (0 Jahre),2007,200708,12822,12371,1.35,3.65,12487,2007-08-01,8,2007
