_id,MONATSZAHL,AUSPRAEGUNG,JAHR,MONAT,WERT,VORJAHRESWERT,VERAEND_VORMONAT_PROZENT,VERAEND_VORJAHRESMONAT_PROZENT,ZWOELF_MONATE_MITTELWERT,date,month,year
748,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201504,218027,212188,0.29,2.75,215485,2015-04-01,4,2015
749,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201505,218196,212559,0.08,2.65,215955,2015-05-01,5,2015
750,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201506,219297,213026,0.5,2.94,216478,2015-06-01,6,2015
751,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201507,219741,213856,0.2,2.75,216968,2015-07-01,7,2015
752,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201508,220606,214089,0.39,3.04,217511,2015-08-01,8,2015
753,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201509,221984,214905,0.62,3.29,218101,2015-09-01,9,2015
754,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201510,222575,215575,0.27,3.25,218684,2015-10-01,10,2015
755,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201511,223199,215912,0.28,3.37,219292,2015-11-01,11,2015
756,Altersgruppen,Minderjährige (0 bis 17 Jahre),2015,201512,223598,216263,0.18,3.39,219903,2015-12-01,12,2015
757,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201401,211471,207058,0.19,2.13,209373,2014-01-01,1,2014
758,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201402,211683,207394,0.1,2.07,209730,2014-02-01,2,2014
759,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201403,211798,207482,0.05,2.08,210090,2014-03-01,3,2014
760,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201404,212188,208016,0.18,2.01,210437,2014-04-01,4,2014
761,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201405,212559,207997,0.17,2.19,210817,2014-05-01,5,2014
762,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201406,213026,208395,0.22,2.22,211203,2014-06-01,6,2014
763,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201407,213856,209147,0.39,2.25,211596,2014-07-01,7,2014
764,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201408,214089,209575,0.11,2.15,211972,2014-08-01,8,2014
765,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201409,214905,210250,0.38,2.21,212360,2014-09-01,9,2014
766,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201410,215575,210714,0.31,2.31,212765,2014-10-01,10,2014
767,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201411,215912,210966,0.16,2.34,213177,2014-11-01,11,2014
768,Altersgruppen,Minderjährige (0 bis 17 Jahre),2014,201412,216263,211063,0.16,2.46,213610,2014-12-01,12,2014
769,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201301,207058,202633,0.29,2.18,204908,2013-01-01,1,2013
770,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201302,207394,202842,0.16,2.24,205287,2013-02-01,2,2013
771,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201303,207482,203152,0.04,2.13,205648,2013-03-01,3,2013
772,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201304,208016,203465,0.26,2.24,206027,2013-04-01,4,2013
773,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201305,207997,203962,-0.01,1.98,206363,2013-05-01,5,2013
774,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201306,208395,204097,0.19,2.11,206721,2013-06-01,6,2013
775,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201307,209147,204712,0.36,2.17,207091,2013-07-01,7,2013
776,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201308,209575,205019,0.2,2.22,207471,2013-08-01,8,2013
777,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201309,210250,205460,0.32,2.33,207870,2013-09-01,9,2013
778,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201310,210714,206191,0.22,2.19,208247,2013-10-01,10,2013
779,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201311,210966,206483,0.12,2.17,208620,2013-11-01,11,2013
780,Altersgruppen,Minderjährige (0 bis 17 Jahre),2013,201312,211063,206449,0.05,2.23,209005,2013-12-01,12,2013
781,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201201,202633,198477,0.07,2.09,200845,2012-01-01,1,2012
782,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201202,202842,198836,0.1,2.01,201179,2012-02-01,2,2012
783,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201203,203152,199270,0.15,1.95,201503,2012-03-01,3,2012
784,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201204,203465,199412,0.15,2.03,201840,2012-04-01,4,2012
785,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201205,203962,199792,0.24,2.09,202188,2012-05-01,5,2012
786,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201206,204097,200040,0.07,2.03,202526,2012-06-01,6,2012
787,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201207,204712,200804,0.3,1.95,202852,2012-07-01,7,2012
788,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201208,205019,201136,0.15,1.93,203175,2012-08-01,8,2012
789,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201209,205460,201543,0.22,1.94,203502,2012-09-01,9,2012
790,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201210,206191,201949,0.36,2.1,203855,2012-10-01,10,2012
791,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201211,206483,202226,0.14,2.11,204210,2012-11-01,11,2012
792,Altersgruppen,Minderjährige (0 bis 17 Jahre),2012,201212,206449,202501,-0.02,1.95,204539,2012-12-01,12,2012
793,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201101,198477,194713,0.12,1.93,196602,2011-01-01,1,2011
794,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201102,198836,194957,0.18,1.99,196925,2011-02-01,2,2011
795,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201103,199270,195114,0.22,2.13,197272,2011-03-01,3,2011
796,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201104,199412,195290,0.07,2.11,197615,2011-04-01,4,2011
797,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201105,199792,195513,0.19,2.19,197972,2011-05-01,5,2011
798,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201106,200040,195922,0.12,2.1,198315,2011-06-01,6,2011
799,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201107,200804,196308,0.38,2.29,198690,2011-07-01,7,2011
800,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201108,201136,196750,0.17,2.23,199055,2011-08-01,8,2011
801,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201109,201543,197074,0.2,2.27,199428,2011-09-01,9,2011
802,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201110,201949,197568,0.2,2.22,199793,2011-10-01,10,2011
803,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201111,202226,198011,0.14,2.13,200144,2011-11-01,11,2011
804,Altersgruppen,Minderjährige (0 bis 17 Jahre),2011,201112,202501,198242,0.14,2.15,200499,2011-12-01,12,2011
805,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201001,194713,193198,0.1,0.78,193541,2010-01-01,1,2010
806,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201002,194957,192980,0.13,1.02,193706,2010-02-01,2,2010
807,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201003,195114,192771,0.08,1.22,193901,2010-03-01,3,2010
808,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201004,195290,192389,0.09,1.51,194143,2010-04-01,4,2010
809,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201005,195513,192644,0.11,1.49,194382,2010-05-01,5,2010
810,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201006,195922,192962,0.21,1.53,194629,2010-06-01,6,2010
811,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201007,196308,193368,0.2,1.52,194874,2010-07-01,7,2010
812,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201008,196750,193595,0.23,1.63,195137,2010-08-01,8,2010
813,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201009,197074,193881,0.16,1.65,195403,2010-09-01,9,2010
814,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201010,197568,194241,0.25,1.71,195680,2010-10-01,10,2010
815,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201011,198011,194438,0.22,1.84,195978,2010-11-01,11,2010
816,Altersgruppen,Minderjährige (0 bis 17 Jahre),2010,201012,198242,194514,0.12,1.92,196289,2010-12-01,12,2010
817,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200901,193198,192000,-0.04,0.62,192750,2009-01-01,1,2009
818,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200902,192980,192073,-0.11,0.47,192826,2009-02-01,2,2009
819,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200903,192771,192109,-0.11,0.34,192881,2009-03-01,3,2009
820,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200904,192389,192366,-0.2,0.01,192883,2009-04-01,4,2009
821,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200905,192644,192343,0.13,0.16,192908,2009-05-01,5,2009
822,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200906,192962,192487,0.17,0.25,192948,2009-06-01,6,2009
823,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200907,193368,192947,0.21,0.22,192983,2009-07-01,7,2009
824,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200908,193595,192783,0.12,0.42,193050,2009-08-01,8,2009
825,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200909,193881,192889,0.15,0.51,193133,2009-09-01,9,2009
826,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200910,194241,193203,0.19,0.54,193219,2009-10-01,10,2009
827,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200911,194438,193336,0.1,0.57,193311,2009-11-01,11,2009
828,Altersgruppen,Minderjährige (0 bis 17 Jahre),2009,200912,194514,193268,0.04,0.64,193415,2009-12-01,12,2009
829,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200801,192000,188983,0.13,1.6,190666,2008-01-01,1,2008
830,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200802,192073,189164,0.04,1.54,190908,2008-02-01,2,2008
831,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200803,192109,189336,0.02,1.46,191139,2008-03-01,3,2008
832,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200804,192366,189708,0.13,1.4,191361,2008-04-01,4,2008
833,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200805,192343,190043,-0.01,1.21,191553,2008-05-01,5,2008
834,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200806,192487,190324,0.07,1.14,191733,2008-06-01,6,2008
835,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200807,192947,190525,0.24,1.27,191935,2008-07-01,7,2008
836,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200808,192783,190865,-0.08,1,192094,2008-08-01,8,2008
837,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200809,192889,190985,0.05,1,192253,2008-09-01,9,2008
838,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200810,193203,191453,0.16,0.91,192399,2008-10-01,10,2008
839,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200811,193336,191842,0.07,0.78,192523,2008-11-01,11,2008
840,Altersgruppen,Minderjährige (0 bis 17 Jahre),2008,200812,193268,191745,-0.04,0.79,192650,2008-12-01,12,2008
841,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200701,188983,187248,0.21,0.93,188009,2007-01-01,1,2007
842,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200702,189164,187324,0.1,0.98,188163,2007-02-01,2,2007
843,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200703,189336,187371,0.09,1.05,188326,2007-03-01,3,2007
844,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200704,189708,187286,0.2,1.29,188528,2007-04-01,4,2007
845,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200705,190043,187357,0.18,1.43,188752,2007-05-01,5,2007
846,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200706,190324,187579,0.15,1.46,188981,2007-06-01,6,2007
847,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200707,190525,187906,0.11,1.39,189199,2007-07-01,7,2007
848,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200708,190865,188170,0.18,1.43,189424,2007-08-01,8,2007
849,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200709,190985,188271,0.06,1.44,189650,2007-09-01,9,2007
850,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200710,191453,188575,0.25,1.53,189890,2007-10-01,10,2007
851,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200711,191842,188702,0.2,1.66,190151,2007-11-01,11,2007
852,Altersgruppen,Minderjährige (0 bis 17 Jahre),2007,200712,191745,188586,-0.05,1.68,190414,2007-12-01,12,2007
853,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200601,187248,184974,0,1.23,186290,2006-01-01,1,2006
854,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200602,187324,185205,0.04,1.14,186466,2006-02-01,2,2006
855,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200603,187371,185353,0.03,1.09,186634,2006-03-01,3,2006
856,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200604,187286,185592,-0.05,0.91,186776,2006-04-01,4,2006
857,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200605,187357,185776,0.04,0.85,186907,2006-05-01,5,2006
858,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200606,187579,185973,0.12,0.86,187041,2006-06-01,6,2006
859,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200607,187906,186169,0.17,0.93,187186,2006-07-01,7,2006
860,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200608,188170,186396,0.14,0.95,187334,2006-08-01,8,2006
861,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200609,188271,186589,0.05,0.9,187474,2006-09-01,9,2006
862,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200610,188575,186802,0.16,0.95,187622,2006-10-01,10,2006
863,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200611,188702,187120,0.07,0.85,187754,2006-11-01,11,2006
864,Altersgruppen,Minderjährige (0 bis 17 Jahre),2006,200612,188586,187253,-0.06,0.71,187865,2006-12-01,12,2006
865,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200501,184974,183825,0.04,0.63,184379,2005-01-01,1,2005
866,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200502,185205,183713,0.12,0.81,184503,2005-02-01,2,2005
867,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200503,185353,184072,0.08,0.7,184610,2005-03-01,3,2005
868,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200504,185592,184090,0.13,0.82,184735,2005-04-01,4,2005
869,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200505,185776,183856,0.1,1.04,184895,2005-05-01,5,2005
870,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200506,185973,183955,0.11,1.1,185063,2005-06-01,6,2005
871,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200507,186169,184188,0.11,1.08,185228,2005-07-01,7,2005
872,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200508,186396,184476,0.12,1.04,185388,2005-08-01,8,2005
873,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200509,186589,184585,0.1,1.09,185555,2005-09-01,9,2005
874,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200510,186802,184753,0.11,1.11,185726,2005-10-01,10,2005
875,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200511,187120,184979,0.17,1.16,185905,2005-11-01,11,2005
876,Altersgruppen,Minderjährige (0 bis 17 Jahre),2005,200512,187253,184906,0.07,1.27,186100,2005-12-01,12,2005
877,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200401,183825,181941,-0.03,1.04,183045,2004-01-01,1,2004
878,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200402,183713,182055,-0.06,0.91,183183,2004-02-01,2,2004
879,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200403,184072,182153,0.2,1.05,183343,2004-03-01,3,2004
880,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200404,184090,182204,0.01,1.04,183500,2004-04-01,4,2004
881,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200405,183856,182373,-0.13,0.81,183624,2004-05-01,5,2004
882,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200406,183955,182588,0.05,0.75,183738,2004-06-01,6,2004
883,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200407,184188,182968,0.13,0.67,183839,2004-07-01,7,2004
884,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200408,184476,183144,0.16,0.73,183950,2004-08-01,8,2004
885,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200409,184585,183397,0.06,0.65,184049,2004-09-01,9,2004
886,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200410,184753,183770,0.09,0.53,184131,2004-10-01,10,2004
887,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200411,184979,184176,0.12,0.44,184198,2004-11-01,11,2004
888,Altersgruppen,Minderjährige (0 bis 17 Jahre),2004,200412,184906,183887,-0.04,0.55,184283,2004-12-01,12,2004
889,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200301,181941,180360,0.12,0.88,181256,2003-01-01,1,2003
890,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200302,182055,180537,0.06,0.84,181383,2003-02-01,2,2003
891,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200303,182153,180559,0.05,0.88,181515,2003-03-01,3,2003
892,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200304,182204,180784,0.03,0.79,181634,2003-04-01,4,2003
893,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200305,182373,180749,0.09,0.9,181769,2003-05-01,5,2003
894,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200306,182588,180931,0.12,0.92,181907,2003-06-01,6,2003
895,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200307,182968,181255,0.21,0.95,182050,2003-07-01,7,2003
896,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200308,183144,181337,0.1,1,182201,2003-08-01,8,2003
897,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200309,183397,181601,0.14,0.99,182350,2003-09-01,9,2003
898,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200310,183770,181829,0.2,1.07,182512,2003-10-01,10,2003
899,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200311,184176,181820,0.22,1.3,182708,2003-11-01,11,2003
900,Altersgruppen,Minderjährige (0 bis 17 Jahre),2003,200312,183887,181730,-0.16,1.19,182888,2003-12-01,12,2003
901,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200201,180360,177840,0.13,1.42,179222,2002-01-01,1,2002
902,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200202,180537,178192,0.1,1.32,179418,2002-02-01,2,2002
903,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200203,180559,178237,0.01,1.3,179611,2002-03-01,3,2002
904,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200204,180784,178321,0.12,1.38,179816,2002-04-01,4,2002
905,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200205,180749,178664,-0.02,1.17,179990,2002-05-01,5,2002
906,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200206,180931,178667,0.1,1.27,180179,2002-06-01,6,2002
907,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200207,181255,179015,0.18,1.25,180365,2002-07-01,7,2002
908,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200208,181337,179285,0.05,1.14,180536,2002-08-01,8,2002
909,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200209,181601,179549,0.15,1.14,180707,2002-09-01,9,2002
910,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200210,181829,179971,0.13,1.03,180862,2002-10-01,10,2002
911,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200211,181820,180280,0,0.85,180991,2002-11-01,11,2002
912,Altersgruppen,Minderjährige (0 bis 17 Jahre),2002,200212,181730,180125,-0.05,0.89,181124,2002-12-01,12,2002
913,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200101,177840,176784,0.11,0.6,177101,2001-01-01,1,2001
914,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200102,178192,176581,0.2,0.91,177235,2001-02-01,2,2001
915,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200103,178237,176612,0.03,0.92,177370,2001-03-01,3,2001
916,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200104,178321,176528,0.05,1.02,177520,2001-04-01,4,2001
917,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200105,178664,176709,0.19,1.11,177683,2001-05-01,5,2001
918,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200106,178667,176674,0,1.13,177849,2001-06-01,6,2001
919,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200107,179015,176769,0.19,1.27,178036,2001-07-01,7,2001
920,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200108,179285,177136,0.15,1.21,178215,2001-08-01,8,2001
921,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200109,179549,177382,0.15,1.22,178396,2001-09-01,9,2001
922,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200110,179971,177528,0.24,1.38,178599,2001-10-01,10,2001
923,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200111,180280,177813,0.17,1.39,178805,2001-11-01,11,2001
924,Altersgruppen,Minderjährige (0 bis 17 Jahre),2001,200112,180125,177637,-0.09,1.4,179012,2001-12-01,12,2001
925,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200001,176784,NA,0.06,NA,176784,2000-01-01,1,2000
926,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200002,176581,NA,-0.11,NA,176683,2000-02-01,2,2000
927,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200003,176612,NA,0.02,NA,176659,2000-03-01,3,2000
928,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200004,176528,NA,-0.05,NA,176626,2000-04-01,4,2000
929,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200005,176709,NA,0.1,NA,176643,2000-05-01,5,2000
930,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200006,176674,NA,-0.02,NA,176648,2000-06-01,6,2000
931,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200007,176769,NA,0.05,NA,176665,2000-07-01,7,2000
932,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200008,177136,173763,0.21,1.94,176724,2000-08-01,8,2000
933,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200009,177382,176679,0.14,0.4,176797,2000-09-01,9,2000
934,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200010,177528,176756,0.08,0.44,176870,2000-10-01,10,2000
935,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200011,177813,176956,0.16,0.48,176956,2000-11-01,11,2000
936,Altersgruppen,Minderjährige (0 bis 17 Jahre),2000,200012,177637,176680,-0.1,0.54,177013,2000-12-01,12,2000
937,Altersgruppen,noch nicht Schulpflichtige (0 bis 5 Jahre),2025,202501,87806,89773,-0.18,-2.19,88899,2025-01-01,1,2025
938,Altersgruppen,noch nicht Schulpflichtige (0 bis 5 Jahre),2025,202502,87779,89726,-0.03,-2.17,88737,2025-02-01,2,2025
939,Altersgruppen,noch nicht Schulpflichtige (0 bis 5 Jahre),2025,202503,87683,89588,-0.11,-2.13,88578,2025-03-01,3,2025
940,Altersgruppen,noch nicht Schulpflichtige (0 bis 5 Jahre),2025,202504,87463,89727,-0.25,-2.52,88389,2025-04-01,4,2025
941,Altersgruppen,noch nicht Schulpflichtige (0 bis 5 Jahre),2025,202505,87134,89371,-0.38,-2.5,88203,2025-05-01,5,2025
